sid,block_type,unitx,trial_type,frequency_type,rt.med,rt.mean,n,correctn,acc
sub124,testing,T04,random,high,401.916049995634,411.611234445526,22,22,1
sub124,testing,T04,random,low,362.295399987488,370.374414286094,8,8,1
sub124,testing,T04,regular,high,376.423024998076,382.911401942652,36,36,1
sub124,testing,T05,random,high,408.199600002263,401.904388094466,27,27,1
sub124,testing,T05,random,low,388.34389999829,395.371649998803,6,6,1
sub124,testing,T05,regular,high,372.371274992474,382.261291874768,38,38,1
sub125,learning,L01,random,high,617.81632500788,664.831978572433,18,18,1
sub125,learning,L01,random,low,610.154449997935,603.364737497032,10,10,1
sub125,learning,L01,regular,high,557.991250010673,576.935424478961,38,38,1
sub125,learning,L02,random,high,551.269599993248,559.441875645112,22,22,1
sub125,learning,L02,random,low,570.930099987891,588.305700004899,8,8,1
sub125,learning,L02,regular,high,504.695499999798,510.718531045283,39,39,1
sub125,learning,L03,random,high,564.606100000674,603.59668332967,13,13,1
sub125,learning,L03,random,low,594.906550002634,639.080510003259,14,14,1
sub125,learning,L03,regular,high,572.796350010322,607.817562222934,38,38,1
sub125,learning,L04,random,high,623.36850000429,644.573619998604,17,17,1
sub125,learning,L04,random,low,574.620349987526,609.267956249823,9,9,1
sub125,learning,L04,regular,high,542.837774999498,576.162185520995,38,38,1
sub125,learning,L05,random,high,597.773649991723,635.097759721652,16,16,1
sub125,learning,L05,random,low,549.584499996854,552.923845448249,13,13,1
sub125,learning,L05,regular,high,512.300524998864,530.101368541,39,39,1
sub125,learning,L06,random,high,716.165325007751,669.426570833215,17,17,1
sub125,learning,L06,random,low,570.731800005888,587.472276668026,12,12,1
sub125,learning,L06,regular,high,489.841100003105,522.751601113446,38,38,1
sub125,learning,L07,random,high,580.571550002787,585.71619706088,23,23,1
sub125,learning,L07,random,low,572.458099995856,596.901881248414,9,9,1
sub125,learning,L07,regular,high,524.563999999373,528.839248732896,39,39,1
sub125,learning,L08,random,high,558.668149984442,589.927092860481,20,20,1
sub125,learning,L08,random,low,631.709900015267,594.656314280915,7,7,1
sub125,learning,L08,regular,high,488.849750021473,500.292475557621,39,39,1
sub125,learning,L09,random,high,579.069100000197,603.280342223783,19,19,1
sub125,learning,L09,random,low,559.38600000809,638.804999999203,7,7,1
sub125,learning,L09,regular,high,508.206824997615,532.584883020354,39,39,1
sub125,learning,L10,random,high,539.976200001547,550.644786662694,17,17,1
sub125,learning,L10,random,low,524.390799982939,554.050007136539,8,8,1
sub125,learning,L10,regular,high,540.582450004877,536.865905732157,38,38,1
sub125,learning,L11,random,high,606.796049993136,625.624778124802,18,18,1
sub125,learning,L11,random,low,584.725375003472,600.313418750375,9,9,1
sub125,learning,L11,regular,high,530.369350010005,529.417751563263,38,38,1
sub125,learning,L12,random,high,431.639175003511,433.878140000161,13,13,1
sub125,learning,L12,random,low,471.525850007311,473.636929171335,15,15,1
sub125,learning,L12,regular,high,458.716274988547,457.252954168542,36,36,1
sub125,learning,L13,random,high,523.637200007215,516.147658823791,18,18,1
sub125,learning,L13,random,low,484.754300006898,488.435885710974,8,8,1
sub125,learning,L13,regular,high,482.037574998685,489.966011148317,38,38,1
sub125,learning,L14,random,high,567.541299998993,574.90257857093,19,19,1
sub125,learning,L14,random,low,531.944799993653,530.903029997717,11,11,1
sub125,learning,L14,regular,high,525.427149994357,507.521517708786,39,39,1
sub125,learning,L15,random,high,620.068500007619,660.138606669595,22,22,1
sub125,learning,L15,random,low,700.43505000649,692.750281252302,9,9,1
sub125,learning,L15,regular,high,567.922074995295,566.280555726886,38,38,1
sub125,learning,L16,random,high,566.64780000574,628.880354445169,20,20,1
sub125,learning,L16,random,low,527.035499981139,563.938542855405,8,8,1
sub125,learning,L16,regular,high,545.890100009274,527.113402823959,36,36,1
sub125,learning,L17,random,high,560.679399990477,570.29568420962,22,22,1
sub125,learning,L17,random,low,547.367599996505,577.759049995317,7,7,1
sub125,learning,L17,regular,high,532.323299994459,536.200518888007,39,39,1
sub125,learning,L18,random,high,660.125100010191,636.340811539692,16,16,1
sub125,learning,L18,random,low,610.585450005601,602.2706333315,6,6,1
sub125,learning,L18,regular,high,505.809675007185,527.388201039988,34,34,1
sub125,learning,L19,random,high,536.815200001001,541.719611541619,16,16,1
sub125,learning,L19,random,low,545.943825010909,584.950143751485,9,9,1
sub125,learning,L19,regular,high,539.290899992921,545.078031666085,38,38,1
sub125,learning,L20,random,high,486.566450003011,485.442323813567,21,21,1
sub125,learning,L20,random,low,486.708599986741,478.674623806174,11,11,1
sub125,learning,L20,regular,high,461.504000006244,461.548303776136,37,37,1
sub125,testing,T01,random,high,368.087700000615,368.15441250413,13,13,1
sub125,testing,T01,random,low,356.745700002648,358.504938894637,13,13,1
sub125,testing,T01,regular,high,351.209000000381,354.02899888674,38,38,1
sub125,testing,T02,random,high,415.027500013821,386.627529485477,17,17,1
sub125,testing,T02,random,low,400.664899992989,399.267154542031,14,14,1
sub125,testing,T02,regular,high,373.709799998323,373.364181667178,38,38,1
sub125,testing,T03,random,high,394.461999996565,396.259533824038,30,30,1
sub125,testing,T03,random,low,413.163399993209,408.775000000605,5,5,1
sub125,testing,T03,regular,high,368.578899993736,381.786673093648,38,38,1
sub125,testing,T04,random,high,394.53940000385,392.410406860804,22,22,1
sub125,testing,T04,random,low,412.098749991856,418.856049995156,9,9,1
sub125,testing,T04,regular,high,373.99007500062,373.137341253247,39,39,1
sub125,testing,T05,random,high,375.009849987691,375.387824996627,22,22,1
sub125,testing,T05,random,low,395.355074986583,412.526058328998,7,7,1
sub125,testing,T05,regular,high,369.432899984531,368.565452600099,38,38,1
sub126,learning,L01,random,high,455.588275006448,474.495360715082,17,17,1
sub126,learning,L01,random,low,497.311099999934,496.870668750489,10,10,1
sub126,learning,L01,regular,high,440.551774998312,464.435010119806,39,39,1
sub126,learning,L02,random,high,474.879399989732,482.491615382083,19,19,1
sub126,learning,L02,random,low,441.326450018096,461.869562508582,10,10,1
sub126,learning,L02,regular,high,464.690799992241,470.582906250244,39,39,1
sub126,learning,L03,random,high,479.785900010029,476.00413635673,18,18,1
sub126,learning,L03,random,low,450.662899995223,467.186487505387,9,9,1
sub126,learning,L03,regular,high,445.606900000712,454.189310554324,39,39,1
sub126,learning,L04,random,high,456.778999992821,461.50947499908,21,21,1
sub126,learning,L04,random,low,499.332599982154,482.819214288611,10,10,1
sub126,learning,L04,regular,high,443.309199996293,449.730637443459,39,39,1
sub126,learning,L05,random,high,456.011550006224,460.6859071438,18,18,1
sub126,learning,L05,random,low,480.549200001406,482.596961115228,11,11,1
sub126,learning,L05,regular,high,435.926650003239,443.860226191083,39,39,1
sub126,learning,L06,random,high,463.387225012411,474.506917861748,18,18,1
sub126,learning,L06,random,low,460.705099991174,471.010738097469,10,10,1
sub126,learning,L06,regular,high,468.805350014009,459.383624000701,39,39,1
sub126,learning,L07,random,high,444.232750000083,451.093510721832,19,19,1
sub126,learning,L07,random,low,445.18720000633,452.351064288191,9,9,1
sub126,learning,L07,regular,high,453.314649988897,457.568635724874,39,39,1
sub126,learning,L08,random,high,489.138300006744,480.973489999694,19,19,1
sub126,learning,L08,random,low,449.83617500111,484.255293744354,9,9,1
sub126,learning,L08,regular,high,452.101000002585,452.377338544617,38,38,1
sub126,learning,L09,random,high,438.405199995032,452.286526920104,17,17,1
sub126,learning,L09,random,low,444.788199994946,451.046257138452,7,7,1
sub126,learning,L09,regular,high,439.983200005372,443.613720998563,39,39,1
sub126,learning,L10,random,high,457.34850000008,467.178511543376,20,20,1
sub126,learning,L10,random,low,474.177399999462,480.236966663614,15,15,1
sub126,learning,L10,regular,high,422.134574990196,434.453260471595,39,39,1
sub126,learning,L11,random,high,471.341750017018,469.82773750157,23,23,1
sub126,learning,L11,random,low,447.866250004154,454.154949999065,8,8,1
sub126,learning,L11,regular,high,449.060999992071,457.95318309718,38,38,1
sub126,learning,L12,random,high,472.286049989634,473.594861453724,20,20,1
sub126,learning,L12,random,low,473.669749990222,469.508131249313,9,9,1
sub126,learning,L12,regular,high,437.711099977605,439.478470000872,39,39,1
sub126,learning,L13,random,high,448.375599997235,446.476299998592,21,21,1
sub126,learning,L13,random,low,470.221199997468,455.878811116606,11,11,1
sub126,learning,L13,regular,high,435.475049998786,444.410289288152,39,39,1
sub126,learning,L14,random,high,448.025499994401,448.97071666529,21,21,1
sub126,learning,L14,random,low,453.229324994027,455.977430003986,12,12,1
sub126,learning,L14,regular,high,417.130700006965,419.140386114854,39,39,1
sub126,learning,L15,random,high,446.158499980811,462.555144791622,21,21,1
sub126,learning,L15,random,low,473.78242501145,461.917758339647,7,7,1
sub126,learning,L15,regular,high,423.293699976057,424.957075558713,39,39,1
sub126,learning,L16,random,high,444.573950007907,460.374728842558,20,20,1
sub126,learning,L16,random,low,443.039924990444,446.069499991912,9,9,1
sub126,learning,L16,regular,high,417.690724985732,420.732355949821,38,38,1
sub126,learning,L17,random,high,458.41217499401,467.322442860418,19,19,1
sub126,learning,L17,random,low,425.567500002217,435.525164284627,8,8,1
sub126,learning,L17,regular,high,424.2181499867,435.920940100762,39,39,1
sub126,learning,L18,random,high,452.174399979413,448.012353846794,18,18,1
sub126,learning,L18,random,low,432.147899991833,427.624348150049,12,12,1
sub126,learning,L18,regular,high,414.466049987823,426.820284893438,39,39,1
sub126,learning,L19,random,high,459.975000005215,472.099894444303,23,23,1
sub126,learning,L19,random,low,423.70210000081,418.551685710554,8,8,1
sub126,learning,L19,regular,high,414.299850002863,419.43130500052,39,39,1
sub126,learning,L20,random,high,454.013499998837,452.007831669956,14,14,1
sub126,learning,L20,random,low,422.898300006636,448.86378000665,11,11,1
sub126,learning,L20,regular,high,429.636000000755,442.987490887786,39,39,1
sub126,testing,T01,random,high,393.260300013935,397.099064104856,18,18,1
sub126,testing,T01,random,low,383.010849996936,394.877372222254,11,11,1
sub126,testing,T01,regular,high,371.69850000646,376.981894999658,39,39,1
sub126,testing,T02,random,high,366.79472499236,367.453021424548,17,17,1
sub126,testing,T02,random,low,375.561099994229,391.698605555036,14,14,1
sub126,testing,T02,regular,high,349.867100012489,361.972798001661,39,39,1
sub126,testing,T03,random,high,379.881624990958,381.713492855072,21,21,1
sub126,testing,T03,random,low,363.346175006882,365.501720840257,13,13,1
sub126,testing,T03,regular,high,364.203324999835,380.156806251125,39,39,1
sub126,testing,T04,random,high,387.009649988613,383.188100002371,19,19,1
sub126,testing,T04,random,low,365.964650001843,363.787592852272,10,10,1
sub126,testing,T04,regular,high,372.017599991523,378.105904999474,34,34,1
sub126,testing,T05,random,high,362.997599993832,379.388505558018,18,18,1
sub126,testing,T05,random,low,375.612399991951,379.341318744991,10,10,1
sub126,testing,T05,regular,high,376.374649989884,378.221767888818,39,39,1
sub128,learning,L01,random,high,613.814600001206,596.648271428421,18,18,1
sub128,learning,L01,random,low,596.224750006513,611.350987499463,8,8,1
sub128,learning,L01,regular,high,567.604874999233,577.170956874185,34,34,1
sub128,learning,L02,random,high,587.956950010266,637.590155555437,24,24,1
sub128,learning,L02,random,low,604.91200000979,606.301514286315,7,7,1
sub128,learning,L02,regular,high,569.42159999744,586.490055826249,35,35,1
sub128,learning,L03,random,high,533.158000005642,560.173211362284,15,15,1
sub128,learning,L03,random,low,629.301399996621,604.254342854672,7,7,1
sub128,learning,L03,regular,high,582.469899993157,578.287026904201,38,38,1
sub128,learning,L04,random,high,616.337500003283,614.624270831579,15,15,1
sub128,learning,L04,random,low,558.340250005131,588.956118750502,11,11,1
sub128,learning,L04,regular,high,541.140999994241,570.30231872992,37,37,1
sub128,learning,L05,random,high,553.648400004022,563.645581821964,12,12,1
sub128,learning,L05,random,low,580.672975000198,568.903041667606,8,8,1
sub128,learning,L05,regular,high,574.334224995255,584.436865103877,38,38,1
sub128,learning,L06,random,high,620.691949996399,607.429125000272,22,22,1
sub128,learning,L06,random,low,620.594450003409,668.967063889997,9,9,1
sub128,learning,L06,regular,high,581.667300008121,580.264062223271,35,35,1
sub128,learning,L07,random,high,589.950200002932,615.360171429486,24,24,1
sub128,learning,L07,random,low,566.193600003317,570.445208334907,7,7,1
sub128,learning,L07,regular,high,593.440450000344,564.058792223659,36,36,1
sub128,learning,L08,random,high,590.273424997577,610.027477380105,21,21,1
sub128,learning,L08,random,low,593.073099997127,614.602199997333,10,10,1
sub128,learning,L08,regular,high,590.75377499903,574.540511311369,36,36,1
sub128,learning,L09,random,high,596.87209999538,617.034061110947,19,19,1
sub128,learning,L09,random,low,645.593099998223,625.282924997919,9,9,1
sub128,learning,L09,regular,high,551.786999996693,585.295262443898,34,34,1
sub128,learning,L10,random,high,669.370999996318,652.96999062366,21,21,1
sub128,learning,L10,random,low,615.640150004765,652.035199998257,6,6,1
sub128,learning,L10,regular,high,641.962100002274,635.393162221622,38,38,1
sub128,learning,L11,random,high,637.747000000672,630.52106444407,24,24,1
sub128,learning,L11,random,low,626.138399995398,627.325885710889,9,9,1
sub128,learning,L11,regular,high,528.670900002908,587.618076770665,38,38,1
sub128,learning,L12,random,high,648.604300004081,627.689058821809,21,21,1
sub128,learning,L12,random,low,559.82129999029,552.595679997467,6,6,1
sub128,learning,L12,regular,high,605.577024998638,597.818952976013,36,36,1
sub128,learning,L13,random,high,639.833699999144,634.602208772808,24,24,1
sub128,learning,L13,random,low,743.090550000488,728.205575000175,4,4,1
sub128,learning,L13,regular,high,599.846750003053,604.233784443123,35,35,1
sub128,learning,L14,random,high,634.521299994958,629.475528572844,19,19,1
